User_ID,Purchase_Count,Revenue_Per_User
006b9d385eb2a518835d57d7df98e34c179ba460,1,106.336
006d484237971d0039289363031aee3331c4c121,1,137.168
0070c3f43e91912c0639e944813c8e38a2a2db38,1,117.62799999999999
007276d0ba7772385f1bc9fa7e4851e298bf54f2,1,161.856
0073b68fc8c236b3ae6763acecc29df60c2ab2cd,1,212.472
0074407d52c966478ab7347893ab02d77b67162c,1,238.68
0074ac12e7546bb158eeca5be2478cce15b029dc,1,96.384
0075789f5daa4bc29865461262048a4268301087,1,173.05200000000002
0077080754041c56ca0aa75dd66c749db2516547,1,140.72799999999998
007869e02987d8dc71622046bbb1bd84e48b9ffd,1,163.472
00796536e234dccd79648cd7ba05621b2a0e0a73,1,47.892
0079ce88639d43956ce57bbe9baa891b5ee73ff0,2,213.84
0079d3159328412ecdbc679d290cc3cca8239a65,1,194.50400000000002
0079fe7c6bb82cfad913770b91df5d58a42579ae,1,209.336
007d80fd4175ede0bead21fe5ead094aa1aeb24f,1,337.616
007e923a3ed6988ffc2a757b71c5ee90df546dae,3,469.24
007f3e49fb9085c0f979f001e69af59f89a7d3d4,2,256.47056
007f5141d4ad4b294827686839ba628bcfb4459b,1,171.584
007f80632c02c90ff579b6f235da84b8e4430d94,4,662.316
007fd05f2b3fba70b3dfbdddf0bc9053d67f9690,1,83.8
00813f7b4a1d7afe54fbf917ae440ef6719197d0,1,57.532
008284c83730fa02fca56000af41072b64e64c6a,2,276.82800000000003
0084b20b28376007fb4d2788f87020047f3af8ac,1,109.17636
0084e106d734914e91e6a43a5eef24f5378eca28,1,169.23999999999995
0084f33fe7d402683bb548f3871816f5c5da55a7,1,228.76
008654933703d5b71e6e3d6ddce3bd1c642e1c6d,1,147.576
0086ee3d3a3212020d1cedf39b36284d258c50b3,4,1569.89628
00870a9edc1eceefd2905a08fe58921eb53a62a6,1,135.768
008710d04f89a68a60cb8f15ad0fcf3f7d1ae990,1,194.09599999999998
0088d5dac3822ec976db09f8cfac894997153a75,1,226.76
0088d90aad9cc5f57146f727d5088c9b738e16a1,1,142.36
008967c5655c2f082f4aa2786690bc1e3d052434,1,40.032
00896ff1e0b8a92c8d10b2ccce78b15c94e2a309,1,144.168
008976ddd0b6f70105ab3bf1b6b76a8d64c571f2,1,56.188
008db449f9f96d591e8a3c8085729b0f7fd9f1d5,3,707.62
008dc6afb1de096c8e0f2fa3ad42220d72557275,1,154.856
008eeb0261aa6a5ab9d451c1887df46845c1d2c4,1,133.024
009085134aa90bafa18c8635b61ef0e0a20aa1bf,1,259.448
0090cd06e3cef9cb9ec46da3e03140e9de9da1dd,1,135.416
00955830ba0e813ebc08ec85c4a385062d0b391f,1,149.088
0095b1246fdf496d5e097f2b9b86c2c64a18444d,1,107.07600000000001
00978501c39c52f7f576efe92a8479cc902cfff1,4,751.612
0098bc3c9f0647e16195b10bc65d40a3b732ed6f,1,152.724
0099096dab0983c26772401cf0eab90a3993d282,1,91.76
009948233a63866cc534ac9c5f1a36d29dadee48,1,166.05200000000002
0099fa28a84f997153cd1053cb3ffe50d4bad690,1,205.8
009cc46209f6f32826622f514d668c173abd7107,1,122.4706
009e290abe613a34a5893a865faf89b529317b58,1,74.812
009eff6998d9d92ab445dc7a45b4ff6f45dbf46a,1,50.86
009f0005f2bb92403d038ff8fcc8b68b23026193,3,2572.7138
009fefcb8f5bcd9e4e9ac54eae81465b06c68bdc,1,215.43200000000002
00a00bacfccd45d9f08bd680a8589a364bac66cb,1,116.404
00a0865e459054d9543dad392df774b8fa62826d,1,121.544
00a0dbbc014c257f3400fd3028d8a1827ca7e2b9,1,99.42
00a0dceaac178b4f0b69cd3e308f42218784e7ee,7,708.1519999999999
00a2e70cad0e093c60e2343e8c2e403067559499,1,145.96800000000005
00a5471a40dc3f8f37490024d15860d668ac13c0,1,72.336
00a9322faa880b7dabadf7dc41907787029ccbe5,1,145.264
00ac8bea0934b17190752df5ad3e9611d68db778,1,164.792
00ad2f08e2555ce29b11e2ec6d8a828376082406,1,132.04
00adc022df454a31851e5909236e4c4072b83deb,1,92.14
00af53478abba55c2d70d58b7ca7a707e169120e,1,167.11999999999995
00b0816c1a1d2c857c8137543db514fac4eab932,1,123.2
00b150aa179d934e78364b2c77ebea1cec798aa8,1,183.104
00b1a55a32ea399f140ddd446a848e5d1f1fa171,1,79.58
00b30098c1c5791b4824d8a20a07609c64814581,6,1455.408
00b3574fa09053fe06c4a51b7e60d60e37738597,1,166.14399999999995
00b83ccaab8098ccddf28e7b43e1909b615a694d,1,72.148
00b875b02868ad2274cd58c0b6748dfe82de2ab8,1,169.91199999999995
00bb224caedf4ec3bc29aa5a27d245c0e12d014a,1,237.96
00bb2567e5854ea46516c939a320998022d0954c,1,212.72
00bb750f31111af882cb212bdf54e344f5520e2d,1,143.704
00bc9c1e2318005699f19dfeee3e4fdac7124ed7,1,1047.0079999999996
00bf18e61726ef5410f71a3dc7e8028d2e61facf,1,125.95200000000001
00c023f135ca2e2a089e338e22e4255d5ee3f4bc,1,84.95200000000001
00c03ced05e5dc91fc47eddb58101707d59dd438,1,90.284
00c258831220f1930fe39e3c5c6cdc311c41f625,1,100.664
00c3507924796b603af4a92304c29556ca0eedc3,1,311.65599999999995
00c378cb15baaa0513e97b39111711e78eba3dee,1,148.832
00c6bd6e1ca76c0070254f0d4be442987738aff3,1,171.83999999999997
00c82e3fa1f1c9a5bbb0a7e5e6a1da77e2612bf0,1,87.18799999999999
00c85f64196cf41aa6c3caaffe368062a0edbbe5,1,128.504
00c93e6160f7a28543622d3bab27d0366ded8787,1,151.776
00c970d182c7e03b3e510238403d6482d175742c,1,123.0
00c991a690c3360ba752e69e336a88d98d6ecf0a,1,283.968
00cb8198c1e89cff869f08faf06700fd2aa83205,1,195.672
00cf91f9ae917568435d6f4a8c6176e5dcca5fc0,1,75.41999999999999
00cffd009f3bde3afd109b7937b4cae364012e71,1,68.49600000000001
00d0524daa64e76ce1f7776daba97efa9def2fe8,3,619.64
00d36931ffa8dc0e504147129b4f451fffffbf38,1,100.21600000000001
00d5ed04263dc2df43a533a8ae5f8ac32f1a93f9,1,125.6
00d7c6a76504a49fc61a2d95eca0f85f363e237d,1,365.52
00da34a1316c04c03130ace277bb01a3c1ce306f,1,113.668
00db83c901c83edac9c69fff01f9a4b3fe1d2159,1,90.59200000000001
00dcdb953bc1eb3cad62909dccf1e0e9c4142211,1,149.944
00dfb87ea5e1c3ea201ccf910580bc5a8fa04d6a,2,312.404
00e20828f69ec7a345203df7c2b7b8ef5c0a4b43,1,86.18799999999999
00e230404b8fdd39a8407d14758d243a1c90e15e,1,126.152
00e30d7046a73987be5d18cb5480814449668875,1,239.96
00e33f87cf2b441c56457fe2a05954f9542e5a34,2,417.77932000000004
00e38340d564031f0094c494c5784fd4abab5033,1,122.544
00e49c11701973b1f6da016dc8996063ce24f358,1,248.512
00e690d6e7018ccee0932e0001aff989416927f9,1,144.21999999999997
00e6b4dc6d79802fa89f033882c5e883a51f5aed,1,198.408
00e744d1dae55f7cc5c1b805fbfca9031f7e1497,1,180.01999999999995
00e76e5a234540372591e53e9b64cb6c14341bbc,1,175.088
00e8d65ae55a9087e73f635e13978d9d85412916,1,128.44799999999998
00ea86b2f008b99c23fe5ad44724e80f13c3b072,1,131.32
00eaa28cb2b8dc37d2d756efdbbdfc64059ecd83,1,243.58824
00ec204df1f1772f83cfdb6c2b09ef7ef066ffac,1,245.28
00ec53549090491b3c21f560ed1b08a563e8f5fb,1,464.5
00ed14642278161340a2d8922488d8a118aec4a6,1,172.304
00edd37f0ded89dd32d6d0ea67e83b7750b19301,2,202.29628000000002
00f4c3707f0da2a07d2b73a032d9820a281b9623,1,229.824
00f5472c812a27db47a49601dc677aaf11fe1cda,1,231.952
00f62d1c2928fcc29d19d687069850bfe8f95e26,1,222.952
00f8f76ce88375d7ed0b8323cd3c19262c72d427,1,111.8
00f90ee7111bda6a12af1c1e6adad4b2ebb4a4ef,1,178.10399999999996
00f9672e3966c79388840839a4201d0993b81073,1,439.936
00f9d3a7adcae874e7937b9a7c1c8feb98b2df67,1,264.63199999999995
00fa58fdfbb39379077414ffbe669205634a3932,1,120.08
00fb312b502f6e0efa3c0fe40ee75c59631a4f41,1,140.364
00fb5515b8da794c175562c9d33c56862b5fb7ce,1,797.8639999999998
00fb727be612b0e0a5c323a6cfe2dd09d930012e,1,157.024
00fd457ec0db4d0876f424d258366cbbc3eb606d,1,75.6
00fdd21032eb812f6fa7b68713ebba7d95ef7d78,1,38.664
00fe0e707ba924e0783ce995c270ef4646df6aa0,1,183.356
00ff152c525f9d00fbf861648b2df3ace32b2851,1,230.368
0100e11eac5d380106df25ce9fb3dc696e21f4cb,1,212.98
0100f0d7ad1cfad1af93bc085d9a7bf7cd9f3539,1,221.28400000000002
010304f77391d922d618915c750fb043923424c7,1,282.84
0103a6cb8f6915129152d689a319aacfa1e1d42f,1,104.21600000000001
0103e048c9dca646e367137b5cc58e6cd8b7e747,2,408.79600000000005
01071e7e44ee0bfe5b8f27ec8248b4a774d186d1,1,102.34484
010877dbc79e008a3d878cd72e66fea48b1f228e,2,373.448
0108fe3c7445aa540a179d69e35746982ad1ac26,1,119.384
010d28ba52b966ff6317d917693250dc1e8049ed,4,823.034
010dedef7d453d8cb74d3143b2b030d3184578ee,1,190.216
010e3ddab8b9cee055f10d0c6c36975453268b00,1,201.15200000000002
0112070642fe57648b3eb7a7712809477d6db606,1,165.77599999999998
011336a0544cd00ef23d95d0312ee747dd2a9d34,1,393.672
011421e10f4369dfec98055d7d04d37a95054f9b,2,334.0
01145c552ba2baf0cd3fd7697410eda8fee920a1,1,424.04
0115697d0b994115f0a555cfbff2e0964044acdb,1,104.39200000000001
0115f90623c015ba56ccb42d5c42e162beacccba,1,377.208
0116700cfa5145ee6726f2905ff7f2a753f6030b,3,534.984
01179d532f9623b36cd4f1a0ff1ccd3a4862c3be,1,199.908
0117aa8004bdfc080f76700e277a34d610fee179,2,328.93600000000004
0117b6759320cfbf43efaed676ee7f71aa83e2a4,1,506.44
011972ce3085336a1286351d27549cbbb04a8c92,1,196.46400000000003
011b6fb1acc70292db3651d0cfaf268524595248,3,398.86400000000003
011d557a58fa52b62e89816e52c10f37e1e72e3d,1,122.21600000000001
011d620fcd569570f6c45eded4f538fab9cfae6a,1,136.98399999999998
011de0ec551915a1de8f994312bfda9a11fe33ab,1,65.616
011efff9a43db2aab555006f287dc13aa4db7057,1,143.296
012200d54009af04648c43d71f4ee0fe397d1558,1,317.784
01224d2ddcdfd0e8b97b04d004168e5d8d42c0fa,4,940.696
0122c770dd98cf008d3b55d1ceb5f9ae8960f445,1,122.504
01231095e423c1db512fcf3152b090b9cfdc202d,1,107.88799999999999
0124268eef5429db4e13a827e9a74805148ef449,1,96.236
01251a3005235185ca38dea29c3a123f5775d78a,1,196.676
01259374fd4994461459e552be56a06d3c97ea46,1,56.092
0126b79c4d66b4e8110f43d48a794df81933de4b,1,145.13599999999997
0126fd8a33399cd2e5092bf2cb0090119c48c868,1,111.83200000000001
0127d8a68b0b044711232d913e0bf2405c4a68f3,1,99.21600000000001
0129800bdb72bda6c0fa842dc3fa497bae1a27d0,2,368.89599999999996
0129dc00c82948a0486b83564dbe373685df4a81,2,364.35087999999996
012a1e2316bfcbd3e75da4ce4304d8bd4a11e5cd,1,293.524
012b0de9d5b24db47d9eae83c6d245d55ba4c4da,1,212.48
012b11808ec781a70fd5be02ea19fd21bdb47af2,1,97.168
012c0d23083315c2c8a024ca59f5776b13969f1e,1,60.148
012f3093d5b9ec4c266a7e36ecd82111ccef7ee6,1,73.336
012f5ff127364afcee4c4ae0e9bce070f527b79a,1,164.10399999999996
01304392175258c25379b7f21e4ed9e0a5e9ec86,1,217.064
0132459f3961cab79bc96a61fc8aca051c5f31dc,1,118.764
0134f403835948acafd2c91e7aee6c153693ca08,1,194.512
01351c83087e62ff71f39099590649c63b6e0284,1,89.71199999999997
01364ceb49b806ae018fb3f430215027a2b8e130,1,139.084
0138b5b8a2c937c04908627d34c0e5a6c10986e2,2,543.96468
01393d53d2c1f0aa86950581ffec0cb8884aa1f9,4,815.8854799999999
013d33e9696809c1434d61f6bed0e7caabf3e14d,1,104.368
013de40472a27a3c8e806540afbdf81be68b4d09,1,262.612
014200fb8e4758cfa93cbaa9995fa753c3794aba,1,203.86
01425e939359e081ec015715d0dd00fc7d06754e,1,205.52936
014285f2f832cb83ea66fb48f00fa90c5c9072f4,4,919.58256
0143035431550d41ace55a13f8fa381db18e8e6d,1,146.776
014310504d397803d1b2b84163607b94199cbf60,2,329.092
014388d4b2dd3eda8ca50df477047b50531fbed0,1,176.792
014515016c87cd480740ab127f689ebcaa0297c5,1,153.088
0145ea201c21fdaeb38a5827adb5320487b73cdf,1,150.68
0146d4c2f0d1683e058fa8a33697a80e9403decb,1,133.71999999999997
0147c55b17be2d6decfb792df7edad28511a5ab8,1,92.984
0149bbd62f7244af89bb658c74f46def4b1cd9ae,1,169.352
014e20e1ae51f201570b0bcd3f412aa890511bca,1,56.571999999999996
014e2567dfa6a92b4a93be8b6e12d3c5e926b026,1,274.86400000000003
014e6e605ef5a1352f405aa9bdb0c0d5cf6a3163,1,102.23200000000001
014ec1ffcceb51b7c908a5ce252947dbf61f1a4a,1,117.42
014f417e45989b50b915f3bcd9bc17aa0e1a0866,1,163.92
014fe8f9d11a64a11bc05f9822537fb20bf914d4,3,694.484
01500a94acfa98a2e13dd2432a9a878bbb962ec5,1,82.88799999999999
01502712dfb9dd2d1d31b227c9d044445b391644,1,294.17623999999995
01513d464151cd766334d8890aacc15655c2a8b7,1,62.016000000000005
015141e7015f8e5b150c3a2477d8c5a1080469bf,1,122.796
0153c129a7ba7f21f3c3950c3b35f0181f143814,3,907.5440000000001
0154678c276dd831ab66c6d38c24a52fa668ce06,1,108.07600000000001
01549da5dae1519f40f125ef1de4efbc8fc598b5,1,154.776
01555e8146c9a6279ca25f29f3355a40aae88d89,1,109.084
01556620f0ba44e9ceb8682a1b12c25864fec282,1,105.736
015576c292fd207a15bd8db162bb0c8006c2296d,1,274.992
0155829e1506842cd06a304d0cee4c42743bc249,1,184.524
015712f2afb049fd8bfefc5cb187dfd62c08a97c,1,65.044
015a7999750cd4db84e0e1c65e07b170467bdf84,1,200.728
015aec00d9413c989542c6d02bfa31fc220716a3,1,145.872
015b05e0fe99363940f63388b0fce3e79a543823,1,88.88799999999999
015c36c0c9239b896872c7feb19289eb6ec212a0,1,194.59599999999998
015d0fcb388288e593cc11085787656c5278de0c,1,140.49599999999998
015f1179ff2db1f8113bb81fed194844a3eeed8a,1,208.90400000000002
015fdf789fd5e89387571f91e6b3d2992d8dbc94,1,209.336
01615f29907131587aa7f9b227dde10aaa7d0727,2,84.55199999999999
01616bb42489ce849a49a9c9999af3a2139c16f8,1,171.116
016191b8b1e717ba6f3159263fbacc456af8e9dc,1,137.736
01631fdac0960eeb50e6b169ff48681bb0302b57,1,98.852
0164073593780fc2f1349146ed0ece39104d4bde,1,119.504
01644c1039ab441a363b647d85baeac52aa0442e,1,250.78400000000002
016487293d1b3d035045d2aa081c6125afe0d2b8,2,747.7439999999999
016637c2fbd932f4372fc6be892a782f379f4d44,1,78.28399999999998
016802184b0d5b649423fad0463580c8928e332c,1,176.128
016ccb12f7db619ebaebe526ccb851b1e2ec8c3a,1,229.88
016ccdbfa83cc38e04a163fe55d6917166681043,1,159.24399999999997
016dcb730e939c1dbd2c5391fbe962f3e6710c30,1,192.616
016f67a2e4a7ee3f15a2aab41b0d7305eb0c74f2,1,228.824
016f6981d6893995ca51e7cca8422527a4414d88,1,197.29416
016f88ef6a8959296210b0f148d9db8bc33a8923,1,79.27600000000002
0171a4a2e8f4b595d8a5c35708a617451ea92286,1,128.216
017694ba965e2bae37d053dae3a644f686aa1798,1,61.148
0177626ebf0ce9dfb57115b5183a8510ca70f429,1,290.088
017b8945528cb31db5de8870d54853f2e226cbb6,3,588.1120000000001
01822cca1f0f10feca3d214868602842c513b155,1,335.992
01831e4129ef7ab6eaba8faea148a3d6ba4c0230,2,995.5759999999998
0184e35083ba892679b7a5613eb5ec976d46e815,1,164.64
0185b173cb66d461b34d4b58515e7d92f388b781,1,105.42
0185c3130105a8e2dae23ff1c2020f46212445e4,7,1785.4880799999999
0186a69518694d9b6dddc4f808e73a7ce45094c6,1,122.92
0186d6ddcc6f29c7659596dbc69c20b051c2c819,1,167.36
0186eee183dc4cd2db55ab8cefbfc9a30b60a1d4,1,51.571999999999996
0187037542e62a902a1d188fa6236f23f3c598a7,2,407.12
0188cf6f14fe2ad04460018ceabd54c7d64ae5a8,1,236.312
0189201010fa794a70982ccf39ab2025b8d8f9ad,1,111.184
018ca3724cd5182c3ed7d6f1a03ce744279974a9,1,231.92
018d13d1697855151d829444e6bb771efbaf69b7,1,149.584
019129452b0c8a65aa38969a691fd2c18f274114,1,215.856
0191aa2927e9df10adac56aea3354beeb3f01ffb,1,267.032
01959c2955cc621d0468a52efc6027749d79f102,1,158.73999999999995
0195add4d584765bd94a9349fb821238f255af53,2,364.08799999999997
019643bd84bc373e50d6d696e5d710f0a4b7f5ed,1,114.316
0196833f833b1109f9b2bdcdc8bd89edfa45f23f,1,88.88
01990ee418934ef2c3e695eda8ce8e7445b50f36,1,155.256
0199639ca6989f3167ce5699cd822f0179d6eff0,1,165.73199999999997
019a4658427d035822b78c8c0798f332bd18165b,1,102.42
019a6006699bbbcb9e9aed01a77556bf385b9ef6,1,159.296
019bf9985dc7487b4bc6fb7ae254eae1b300b45d,1,126.624
019cafafcd4abd9bb971813924005ce768c44e51,1,182.608
019d301226e11c220ba931c093165e6e63cb669b,1,130.6
019e29b838276943f3d5feb55a7e8fab1b7dba02,1,339.436
019f8a107a5ddc5f18b1e3c822fad43544892564,1,121.224
01a23997aa20b9cac0c0a95d6b8adca018c3de05,1,126.352
01a25e41f4c9d19a5d4b54928cb1d6ecfd7c9054,1,167.968
01a41ea90da30a2f60201745d40cf523173338a7,1,110.02351999999999
01a500d5a1119b100e752427b000d415201dfe06,1,214.72
01a5f9947a16b6cfe18c390832e9cf119bd87039,3,948.90596
01a5ff4183dab500cb0d5f4d2034d9e7bd96b381,5,1119.8293199999998
01a7bc67ff9c7860dd9b8f1a84dd7a3373a3b69f,1,201.848
01a7d3b1b2efbc6d92560b1a9bb2bc413d369205,1,245.544
01a7d901d72d5c9b4163f1b8c5ea4807ef4bccb5,1,97.228
01ac43a6a2d26fa7a287333a72cbea690211f4a6,1,122.528
01acdf60bd6cf59a478a9788a8a7034d0888037b,2,361.764
01ad11a92022926f09356bf93a13b5d1266bd676,1,102.44
01adb6a23ee8b8ea201b203d0d4ed527f03f92e0,4,1159.944
01af62347e055cbff6a17778e48ff8f770918a59,1,210.2
01b01319452d668a3e9bf0624f861c2d584ad48e,4,750.4559999999999
01b214959cdf61c31efe170c04899c3b4c73dd7a,1,363.256
01b3742102c31db7cd93839888613aa4dbc7ee93,1,227.76
01b4ec1dc310ba9c8ca4f2b272856f8d3eda62a8,1,148.736
01b59b4f16d36405579322fc1ed7dd4c43904458,1,225.456
01b7cde9e0d233231a0db9f0d8ee41899e3ecd8a,1,59.571999999999996
01b83398051fa27036defe87d764d5f7cc0f7f3d,1,199.312
01b8588c7a6d67dd564dea2412653d608b797ad4,1,180.192
01b8653b2338051f8bd73b6d0fb28dfc7927212d,1,176.07999999999996
01b91ca588ca5072bbe879bd0bebf5f733ddf933,10,5206.472000000001
01be7aabf77064394c1fb6f877ab06d01f7bc8e5,3,929.2239999999999
01bf33e157bae7c9e781c4a04cb4a8a3bde98e19,1,191.568
01bfa40c6a39588c114a5cb7f23c11eb9744b23e,1,232.672
01c070b1ec6bc0011e4668d9112524b74bd6ddc9,1,247.696
01c260bbe2b9ce127163a5f969f087018b2483a4,1,365.8
01c650fc4f572f34f94db066e7a0d8a5197cd977,1,301.416
01c72fc274f9aef7c17c0a0b7a3e77d4f750637a,2,404.296
01c7820f18463d36d706f2d2812af559cf63a294,1,120.528
01c8c0316654b7e41196119f97a4d01f87308f8d,1,98.92
01c96f4ff91ed09f6ac55b69de9f9906fbf605af,1,253.544
01ca2a7446830e34503f67e98ecc399c47b0b06c,1,117.42
01cee6f3ecd21461c95bcf9f3ce80908f65cb00a,1,72.148
01d02be30789eb92814bec9e230e19b220a48624,1,126.41183999999998
01d20637986555e0a7eb53eb81d3ac5b3fffdfe9,1,473.11779999999993
01d2cc0435ce5f1cf3d2667e430853ed1363b7df,1,204.912
01d3665060ed8b985833c754bcbe8248d1061f01,1,151.352
01d3b9112b81765070dd214c3eff322caad2c6dd,1,119.488
01d3c22cc2f240b1eae0129127d4e646a8dcddc1,1,140.06
01d7e0444b2993d50363147a9ba599516504d3cf,2,594.616
01d95375aee54339d15b4cd54758604057f1adb1,1,97.652
01da74fbb8cfde29c2ac68cd16e8396b7021e0af,1,204.016
01dc23edde80490e1ae829921d8d9c76a3e47998,1,172.14399999999995
01dcb67fde90251e58d6e9a80ba74ad49f956bc1,3,1264.324
01ddd019c6d7a72d97b37552a977fc7cc891f286,1,194.06400000000002
01dde9e41622af9661ed449dcada1a960c68f7cd,1,202.128
01de210e707dafea681b6d6799185652f8412d13,1,82.49199999999998
01de77baaafcd5a40207bf88250f347c642227bc,1,126.748
01df6f3493083ec4c669626386531fd51e1e5bfd,1,309.56
01e2186bede1eddbf2fc10d9dc776287d5f55c3e,1,109.336
01e320ac06e4c1c201abef7064a9dfcded63451a,1,133.89600000000002
01e32d71a63c40b89872f09814dbd48a1cb8580b,1,280.93600000000004
01e51a8dc0ce4877668206aff84c95fbb2ca921a,1,72.572
01e58e9004945661c25ab23baba3985be7b7d65b,1,91.616
01e8379bb631d39411b1545f211b6194c4c7839a,1,212.59599999999998
01eab07702f863134e689cf2129b83a2386378b9,1,308.76
01eb32cbea2f42eee1b8c417789c5811faaba274,1,110.61200000000001
